    FLOAT     ,    FLOAT     ,    FLOAT     
     Msol     ,      -       ,      -       
     Mass     ,  LBV_Factor  ,  WR_Factor   
  1.230270e+01,  1.850000e+00,  1.150000e+00
  1.169769e+01,  1.850000e+00,  1.200000e+00
  1.115081e+01,  1.850000e+00,  1.250000e+00
  1.061388e+01,  1.850000e+00,  1.300000e+00
  1.012644e+01,  1.850000e+00,  1.350000e+00
  9.649251e+00,  1.850000e+00,  1.400000e+00
  9.214367e+00,  1.850000e+00,  1.450000e+00
  8.744531e+00,  1.850000e+00,  1.500000e+00
  8.399575e+00,  1.850000e+00,  1.550000e+00
  8.020843e+00,  1.850000e+00,  1.600000e+00
  7.668632e+00,  1.850000e+00,  1.650000e+00
  7.389658e+00,  1.850000e+00,  1.700000e+00
  7.086678e+00,  1.850000e+00,  1.750000e+00
  6.812780e+00,  1.850000e+00,  1.800000e+00
  6.574323e+00,  1.850000e+00,  1.850000e+00
  6.338455e+00,  1.850000e+00,  1.900000e+00
  6.115574e+00,  1.850000e+00,  1.950000e+00
  5.886332e+00,  1.850000e+00,  2.000000e+00
  2.542313e+01,  1.900000e+00,  0.000000e+00
  2.442657e+01,  1.900000e+00,  5.000000e-02
  2.349188e+01,  1.900000e+00,  1.000000e-01
  2.261808e+01,  1.900000e+00,  1.500000e-01
  2.180922e+01,  1.900000e+00,  2.000000e-01
  2.104787e+01,  1.900000e+00,  2.500000e-01
  2.033407e+01,  1.900000e+00,  3.000000e-01
  1.966246e+01,  1.900000e+00,  3.500000e-01
  1.903159e+01,  1.900000e+00,  4.000000e-01
  1.843725e+01,  1.900000e+00,  4.500000e-01
  1.787668e+01,  1.900000e+00,  5.000000e-01
  1.734798e+01,  1.900000e+00,  5.500000e-01
  1.684840e+01,  1.900000e+00,  6.000000e-01
  1.633260e+01,  1.900000e+00,  6.500000e-01
  1.584065e+01,  1.900000e+00,  7.000000e-01
  1.541427e+01,  1.900000e+00,  7.500000e-01
  1.496578e+01,  1.900000e+00,  8.000000e-01
  1.458349e+01,  1.900000e+00,  8.500000e-01
  1.417074e+01,  1.900000e+00,  9.000000e-01
  1.377804e+01,  1.900000e+00,  9.500000e-01
  1.344706e+01,  1.900000e+00,  1.000000e+00
  1.308141e+01,  1.900000e+00,  1.050000e+00
  1.265017e+01,  1.900000e+00,  1.100000e+00
  1.204774e+01,  1.900000e+00,  1.150000e+00
  1.145362e+01,  1.900000e+00,  1.200000e+00
  1.086626e+01,  1.900000e+00,  1.250000e+00
  1.039251e+01,  1.900000e+00,  1.300000e+00
  9.858802e+00,  1.900000e+00,  1.350000e+00
  9.393833e+00,  1.900000e+00,  1.400000e+00
  8.974067e+00,  1.900000e+00,  1.450000e+00
  8.565253e+00,  1.900000e+00,  1.500000e+00
  8.222919e+00,  1.900000e+00,  1.550000e+00
  7.851808e+00,  1.900000e+00,  1.600000e+00
  7.558112e+00,  1.900000e+00,  1.650000e+00
  7.236948e+00,  1.900000e+00,  1.700000e+00
  6.965720e+00,  1.900000e+00,  1.750000e+00
  6.714978e+00,  1.900000e+00,  1.800000e+00
  6.438350e+00,  1.900000e+00,  1.850000e+00
  6.206876e+00,  1.900000e+00,  1.900000e+00
  5.992243e+00,  1.900000e+00,  1.950000e+00
  5.770795e+00,  1.900000e+00,  2.000000e+00
  2.541318e+01,  1.950000e+00,  0.000000e+00
  2.440199e+01,  1.950000e+00,  5.000000e-02
  2.345561e+01,  1.950000e+00,  1.000000e-01
  2.257182e+01,  1.950000e+00,  1.500000e-01
  2.175368e+01,  1.950000e+00,  2.000000e-01
  2.098503e+01,  1.950000e+00,  2.500000e-01
  2.026313e+01,  1.950000e+00,  3.000000e-01
  1.958679e+01,  1.950000e+00,  3.500000e-01
  1.895045e+01,  1.950000e+00,  4.000000e-01
  1.835214e+01,  1.950000e+00,  4.500000e-01
  1.778919e+01,  1.950000e+00,  5.000000e-01
  1.725652e+01,  1.950000e+00,  5.500000e-01
  1.675464e+01,  1.950000e+00,  6.000000e-01
  1.623729e+01,  1.950000e+00,  6.500000e-01
  1.574432e+01,  1.950000e+00,  7.000000e-01
  1.531761e+01,  1.950000e+00,  7.500000e-01
  1.486881e+01,  1.950000e+00,  8.000000e-01
  1.448428e+01,  1.950000e+00,  8.500000e-01
  1.407457e+01,  1.950000e+00,  9.000000e-01
  1.367815e+01,  1.950000e+00,  9.500000e-01
  1.335154e+01,  1.950000e+00,  1.000000e+00
  1.298934e+01,  1.950000e+00,  1.050000e+00
  1.254690e+01,  1.950000e+00,  1.100000e+00
  1.178264e+01,  1.950000e+00,  1.150000e+00
  1.122483e+01,  1.950000e+00,  1.200000e+00
  1.067569e+01,  1.950000e+00,  1.250000e+00
  1.017950e+01,  1.950000e+00,  1.300000e+00
  9.651758e+00,  1.950000e+00,  1.350000e+00
  9.212068e+00,  1.950000e+00,  1.400000e+00
  8.818147e+00,  1.950000e+00,  1.450000e+00
  8.424383e+00,  1.950000e+00,  1.500000e+00
  8.039497e+00,  1.950000e+00,  1.550000e+00
  7.734722e+00,  1.950000e+00,  1.600000e+00
  7.396025e+00,  1.950000e+00,  1.650000e+00
  7.087134e+00,  1.950000e+00,  1.700000e+00
  6.815926e+00,  1.950000e+00,  1.750000e+00
  6.570603e+00,  1.950000e+00,  1.800000e+00
  6.305044e+00,  1.950000e+00,  1.850000e+00
  6.111163e+00,  1.950000e+00,  1.900000e+00
  5.867452e+00,  1.950000e+00,  1.950000e+00
  5.638763e+00,  1.950000e+00,  2.000000e+00
  2.527272e+01,  2.000000e+00,  0.000000e+00
  2.425537e+01,  2.000000e+00,  5.000000e-02
  2.330428e+01,  2.000000e+00,  1.000000e-01
  2.241583e+01,  2.000000e+00,  1.500000e-01
  2.159497e+01,  2.000000e+00,  2.000000e-01
  2.082415e+01,  2.000000e+00,  2.500000e-01
  2.010084e+01,  2.000000e+00,  3.000000e-01
  1.942424e+01,  2.000000e+00,  3.500000e-01
  1.878745e+01,  2.000000e+00,  4.000000e-01
  1.818940e+01,  2.000000e+00,  4.500000e-01
  1.762618e+01,  2.000000e+00,  5.000000e-01
  1.709418e+01,  2.000000e+00,  5.500000e-01
  1.655289e+01,  2.000000e+00,  6.000000e-01
  1.607898e+01,  2.000000e+00,  6.500000e-01
  1.558830e+01,  2.000000e+00,  7.000000e-01
  1.516229e+01,  2.000000e+00,  7.500000e-01
  1.471728e+01,  2.000000e+00,  8.000000e-01
  1.428842e+01,  2.000000e+00,  8.500000e-01
  1.392516e+01,  2.000000e+00,  9.000000e-01
  1.353607e+01,  2.000000e+00,  9.500000e-01
  1.316112e+01,  2.000000e+00,  1.000000e+00
  1.278632e+01,  2.000000e+00,  1.050000e+00
  1.216925e+01,  2.000000e+00,  1.100000e+00
  1.150396e+01,  2.000000e+00,  1.150000e+00
  1.094367e+01,  2.000000e+00,  1.200000e+00
  1.033027e+01,  2.000000e+00,  1.250000e+00
  9.851114e+00,  2.000000e+00,  1.300000e+00
  9.379639e+00,  2.000000e+00,  1.350000e+00
  8.953230e+00,  2.000000e+00,  1.400000e+00
  8.593359e+00,  2.000000e+00,  1.450000e+00
  8.210489e+00,  2.000000e+00,  1.500000e+00
  7.835989e+00,  2.000000e+00,  1.550000e+00
  7.497241e+00,  2.000000e+00,  1.600000e+00
  7.184387e+00,  2.000000e+00,  1.650000e+00
  6.942972e+00,  2.000000e+00,  1.700000e+00
  6.646212e+00,  2.000000e+00,  1.750000e+00
  6.375097e+00,  2.000000e+00,  1.800000e+00
  6.180434e+00,  2.000000e+00,  1.850000e+00
  5.927792e+00,  2.000000e+00,  1.900000e+00
  5.694026e+00,  2.000000e+00,  1.950000e+00
  5.541576e+00,  2.000000e+00,  2.000000e+00
